Ausgangsjahr,Gemeinde_BFS_Nr,Gemeindename,Stadtkreis_BFS_Nr,Stadtkreis_Name,Gesetz_Nummer,Gesetz_Abk,Tatbestand,Straftaten_total,Straftaten_vollendet,Straftaten_versucht,Einwohner,Häufigkeitszahl
2009,65,Oberembrach,,,311.0,StGB,Einbruchdiebstahl,7,4,3,987.0,7.1
2009,65,Oberembrach,,,311.0,StGB,Einschleichdiebstahl,3,3,0,987.0,3.0
2009,65,Oberembrach,,,311.0,StGB,Einbrüche insgesamt,10,7,3,987.0,10.1
2009,245,Oberengstringen,,,311.0,StGB,Einbruchdiebstahl,56,34,22,6198.0,9.0
2009,245,Oberengstringen,,,311.0,StGB,Einschleichdiebstahl,8,7,1,6198.0,1.3
2009,245,Oberengstringen,,,311.0,StGB,Einbrüche insgesamt,64,41,23,6198.0,10.3
2009,92,Oberglatt,,,311.0,StGB,Einbruchdiebstahl,39,24,15,5518.0,7.1
2009,92,Oberglatt,,,311.0,StGB,Einschleichdiebstahl,14,13,1,5518.0,2.5
2009,92,Oberglatt,,,311.0,StGB,Einbrüche insgesamt,53,37,16,5518.0,9.6
2009,137,Oberrieden,,,311.0,StGB,Einbruchdiebstahl,25,14,11,4932.0,5.1
2009,137,Oberrieden,,,311.0,StGB,Einschleichdiebstahl,7,7,0,4932.0,1.4
2009,137,Oberrieden,,,311.0,StGB,Einbrüche insgesamt,32,21,11,4932.0,6.5
2009,93,Oberweningen,,,311.0,StGB,Einbruchdiebstahl,5,4,1,1611.0,3.1
2009,93,Oberweningen,,,311.0,StGB,Einschleichdiebstahl,0,0,0,1611.0,0.0
2009,93,Oberweningen,,,311.0,StGB,Einbrüche insgesamt,5,4,1,1611.0,3.1
2009,10,Obfelden,,,311.0,StGB,Einbruchdiebstahl,24,10,14,4520.0,5.3
2009,10,Obfelden,,,311.0,StGB,Einschleichdiebstahl,1,1,0,4520.0,0.2
2009,10,Obfelden,,,311.0,StGB,Einbrüche insgesamt,25,11,14,4520.0,5.5
2009,157,Oetwil,,,311.0,StGB,Einbruchdiebstahl,15,7,8,4381.0,3.4
2009,157,Oetwil,,,311.0,StGB,Einschleichdiebstahl,1,1,0,4381.0,0.2
2009,157,Oetwil,,,311.0,StGB,Einbrüche insgesamt,16,8,8,4381.0,3.7
2009,246,Oetwil an der Limmat,,,311.0,StGB,Einbruchdiebstahl,25,18,7,2247.0,11.1
2009,246,Oetwil an der Limmat,,,311.0,StGB,Einschleichdiebstahl,5,5,0,2247.0,2.2
2009,246,Oetwil an der Limmat,,,311.0,StGB,Einbrüche insgesamt,30,23,7,2247.0,13.4
2009,66,Opfikon,,,311.0,StGB,Einbruchdiebstahl,170,117,53,14675.0,11.6
2009,66,Opfikon,,,311.0,StGB,Einschleichdiebstahl,85,69,16,14675.0,5.8
2009,66,Opfikon,,,311.0,StGB,Einbrüche insgesamt,255,186,69,14675.0,17.4
2009,37,Ossingen,,,311.0,StGB,Einbruchdiebstahl,7,6,1,1364.0,5.1
2009,37,Ossingen,,,311.0,StGB,Einschleichdiebstahl,1,1,0,1364.0,0.7
2009,37,Ossingen,,,311.0,StGB,Einbrüche insgesamt,8,7,1,1364.0,5.9
2009,94,Otelfingen,,,311.0,StGB,Einbruchdiebstahl,14,11,3,2278.0,6.1
2009,94,Otelfingen,,,311.0,StGB,Einschleichdiebstahl,5,5,0,2278.0,2.2
2009,94,Otelfingen,,,311.0,StGB,Einbrüche insgesamt,19,16,3,2278.0,8.3
2009,11,Ottenbach,,,311.0,StGB,Einbruchdiebstahl,13,7,6,2311.0,5.6
2009,11,Ottenbach,,,311.0,StGB,Einschleichdiebstahl,4,4,0,2311.0,1.7
2009,11,Ottenbach,,,311.0,StGB,Einbrüche insgesamt,17,11,6,2311.0,7.4
2009,224,Pfungen,,,311.0,StGB,Einbruchdiebstahl,29,18,11,2660.0,10.9
2009,224,Pfungen,,,311.0,StGB,Einschleichdiebstahl,3,3,0,2660.0,1.1
2009,224,Pfungen,,,311.0,StGB,Einbrüche insgesamt,32,21,11,2660.0,12.0
2009,177,Pfäffikon,,,311.0,StGB,Einbruchdiebstahl,73,49,24,10291.0,7.1
2009,177,Pfäffikon,,,311.0,StGB,Einschleichdiebstahl,11,11,0,10291.0,1.1
2009,177,Pfäffikon,,,311.0,StGB,Einbrüche insgesamt,84,60,24,10291.0,8.2
2009,67,Rafz,,,311.0,StGB,Einbruchdiebstahl,11,10,1,3961.0,2.8
2009,67,Rafz,,,311.0,StGB,Einschleichdiebstahl,4,4,0,3961.0,1.0
2009,67,Rafz,,,311.0,StGB,Einbrüche insgesamt,15,14,1,3961.0,3.8
2009,95,Regensberg,,,311.0,StGB,Einbruchdiebstahl,6,5,1,458.0,13.1
2009,95,Regensberg,,,311.0,StGB,Einschleichdiebstahl,0,0,0,458.0,0.0
2009,95,Regensberg,,,311.0,StGB,Einbrüche insgesamt,6,5,1,458.0,13.1
2009,96,Regensdorf,,,311.0,StGB,Einbruchdiebstahl,179,106,73,16040.0,11.2
2009,96,Regensdorf,,,311.0,StGB,Einschleichdiebstahl,65,64,1,16040.0,4.1
2009,96,Regensdorf,,,311.0,StGB,Einbrüche insgesamt,244,170,74,16040.0,15.2
2009,38,Rheinau,,,311.0,StGB,Einbruchdiebstahl,2,2,0,1320.0,1.5
2009,38,Rheinau,,,311.0,StGB,Einschleichdiebstahl,1,1,0,1320.0,0.8
2009,38,Rheinau,,,311.0,StGB,Einbrüche insgesamt,3,3,0,1320.0,2.3
2009,138,Richterswil,,,311.0,StGB,Einbruchdiebstahl,34,21,13,11920.0,2.9
2009,138,Richterswil,,,311.0,StGB,Einschleichdiebstahl,9,7,2,11920.0,0.8
2009,138,Richterswil,,,311.0,StGB,Einbrüche insgesamt,43,28,15,11920.0,3.6
2009,225,Rickenbach,,,311.0,StGB,Einbruchdiebstahl,11,7,4,2464.0,4.5
2009,225,Rickenbach,,,311.0,StGB,Einschleichdiebstahl,3,3,0,2464.0,1.2
2009,225,Rickenbach,,,311.0,StGB,Einbrüche insgesamt,14,10,4,2464.0,5.7
2009,12,Rifferswil,,,311.0,StGB,Einbruchdiebstahl,1,1,0,843.0,1.2
2009,12,Rifferswil,,,311.0,StGB,Einschleichdiebstahl,1,1,0,843.0,1.2
2009,12,Rifferswil,,,311.0,StGB,Einbrüche insgesamt,2,2,0,843.0,2.4
2009,68,Rorbas,,,311.0,StGB,Einbruchdiebstahl,18,12,6,2249.0,8.0
2009,68,Rorbas,,,311.0,StGB,Einschleichdiebstahl,6,6,0,2249.0,2.7
2009,68,Rorbas,,,311.0,StGB,Einbrüche insgesamt,24,18,6,2249.0,10.7
2009,178,Russikon,,,311.0,StGB,Einbruchdiebstahl,7,5,2,3963.0,1.8
2009,178,Russikon,,,311.0,StGB,Einschleichdiebstahl,5,5,0,3963.0,1.3
2009,178,Russikon,,,311.0,StGB,Einbrüche insgesamt,12,10,2,3963.0,3.0
2009,97,Rümlang,,,311.0,StGB,Einbruchdiebstahl,77,49,28,6333.0,12.2
2009,97,Rümlang,,,311.0,StGB,Einschleichdiebstahl,32,32,0,6333.0,5.1
2009,97,Rümlang,,,311.0,StGB,Einbrüche insgesamt,109,81,28,6333.0,17.2
2009,139,Rüschlikon,,,311.0,StGB,Einbruchdiebstahl,47,34,13,5109.0,9.2
2009,139,Rüschlikon,,,311.0,StGB,Einschleichdiebstahl,14,13,1,5109.0,2.7
2009,139,Rüschlikon,,,311.0,StGB,Einbrüche insgesamt,61,47,14,5109.0,11.9
2009,118,Rüti,,,311.0,StGB,Einbruchdiebstahl,40,28,12,11678.0,3.4
2009,118,Rüti,,,311.0,StGB,Einschleichdiebstahl,19,19,0,11678.0,1.6
2009,118,Rüti,,,311.0,StGB,Einbrüche insgesamt,59,47,12,11678.0,5.1
2009,226,Schlatt,,,311.0,StGB,Einbruchdiebstahl,0,0,0,718.0,0.0
2009,226,Schlatt,,,311.0,StGB,Einschleichdiebstahl,0,0,0,718.0,0.0
2009,226,Schlatt,,,311.0,StGB,Einbrüche insgesamt,0,0,0,718.0,0.0
2009,98,Schleinikon,,,311.0,StGB,Einbruchdiebstahl,2,1,1,701.0,2.9
2009,98,Schleinikon,,,311.0,StGB,Einschleichdiebstahl,0,0,0,701.0,0.0
2009,98,Schleinikon,,,311.0,StGB,Einbrüche insgesamt,2,1,1,701.0,2.9
2009,247,Schlieren,,,311.0,StGB,Einbruchdiebstahl,194,131,63,14234.0,13.6
2009,247,Schlieren,,,311.0,StGB,Einschleichdiebstahl,44,44,0,14234.0,3.1
2009,247,Schlieren,,,311.0,StGB,Einbrüche insgesamt,238,175,63,14234.0,16.7
2009,197,Schwerzenbach,,,311.0,StGB,Einbruchdiebstahl,33,15,18,4414.0,7.5
2009,197,Schwerzenbach,,,311.0,StGB,Einschleichdiebstahl,7,6,1,4414.0,1.6
2009,197,Schwerzenbach,,,311.0,StGB,Einbrüche insgesamt,40,21,19,4414.0,9.1
2009,99,Schöfflisdorf,,,311.0,StGB,Einbruchdiebstahl,12,4,8,1259.0,9.5
2009,99,Schöfflisdorf,,,311.0,StGB,Einschleichdiebstahl,0,0,0,1259.0,0.0
2009,99,Schöfflisdorf,,,311.0,StGB,Einbrüche insgesamt,12,4,8,1259.0,9.5
2009,119,Seegräben,,,311.0,StGB,Einbruchdiebstahl,5,3,2,1269.0,3.9
2009,119,Seegräben,,,311.0,StGB,Einschleichdiebstahl,2,2,0,1269.0,1.6
2009,119,Seegräben,,,311.0,StGB,Einbrüche insgesamt,7,5,2,1269.0,5.5
2009,227,Seuzach,,,311.0,StGB,Einbruchdiebstahl,22,12,10,6790.0,3.2
2009,227,Seuzach,,,311.0,StGB,Einschleichdiebstahl,3,3,0,6790.0,0.4
2009,227,Seuzach,,,311.0,StGB,Einbrüche insgesamt,25,15,10,6790.0,3.7
2009,100,Stadel,,,311.0,StGB,Einbruchdiebstahl,1,1,0,1922.0,0.5
2009,100,Stadel,,,311.0,StGB,Einschleichdiebstahl,2,1,1,1922.0,1.0
2009,100,Stadel,,,311.0,StGB,Einbrüche insgesamt,3,2,1,1922.0,1.6
2009,13,Stallikon,,,311.0,StGB,Einbruchdiebstahl,11,6,5,2869.0,3.8
2009,13,Stallikon,,,311.0,StGB,Einschleichdiebstahl,5,5,0,2869.0,1.7
2009,13,Stallikon,,,311.0,StGB,Einbrüche insgesamt,16,11,5,2869.0,5.6
2009,292,Stammheim,,,311.0,StGB,Einbruchdiebstahl,13,10,3,2636.0,4.9
2009,292,Stammheim,,,311.0,StGB,Einschleichdiebstahl,0,0,0,2636.0,0.0
2009,292,Stammheim,,,311.0,StGB,Einbrüche insgesamt,13,10,3,2636.0,4.9
2009,101,Steinmaur,,,311.0,StGB,Einbruchdiebstahl,20,16,4,3151.0,6.3
2009,101,Steinmaur,,,311.0,StGB,Einschleichdiebstahl,6,6,0,3151.0,1.9
2009,101,Steinmaur,,,311.0,StGB,Einbrüche insgesamt,26,22,4,3151.0,8.3
2009,158,Stäfa,,,311.0,StGB,Einbruchdiebstahl,90,63,27,13616.0,6.6
2009,158,Stäfa,,,311.0,StGB,Einschleichdiebstahl,16,15,1,13616.0,1.2
2009,158,Stäfa,,,311.0,StGB,Einbrüche insgesamt,106,78,28,13616.0,7.8
2009,39,Thalheim,,,311.0,StGB,Einbruchdiebstahl,1,1,0,799.0,1.3
2009,39,Thalheim,,,311.0,StGB,Einschleichdiebstahl,1,1,0,799.0,1.3
2009,39,Thalheim,,,311.0,StGB,Einbrüche insgesamt,2,2,0,799.0,2.5
2009,141,Thalwil,,,311.0,StGB,Einbruchdiebstahl,103,60,43,16631.0,6.2
2009,141,Thalwil,,,311.0,StGB,Einschleichdiebstahl,27,25,2,16631.0,1.6
2009,141,Thalwil,,,311.0,StGB,Einbrüche insgesamt,130,85,45,16631.0,7.8
2009,41,Truttikon,,,311.0,StGB,Einbruchdiebstahl,0,0,0,460.0,0.0
2009,41,Truttikon,,,311.0,StGB,Einschleichdiebstahl,1,1,0,460.0,2.2
2009,41,Truttikon,,,311.0,StGB,Einbrüche insgesamt,1,1,0,460.0,2.2
2009,40,Trüllikon,,,311.0,StGB,Einbruchdiebstahl,2,1,1,1007.0,2.0
2009,40,Trüllikon,,,311.0,StGB,Einschleichdiebstahl,1,1,0,1007.0,1.0
2009,40,Trüllikon,,,311.0,StGB,Einbrüche insgesamt,3,2,1,1007.0,3.0
2009,228,Turbenthal,,,311.0,StGB,Einbruchdiebstahl,25,21,4,4116.0,6.1
2009,228,Turbenthal,,,311.0,StGB,Einschleichdiebstahl,4,4,0,4116.0,1.0
2009,228,Turbenthal,,,311.0,StGB,Einbrüche insgesamt,29,25,4,4116.0,7.0
2009,159,Uetikon,,,311.0,StGB,Einbruchdiebstahl,24,17,7,5654.0,4.2
2009,159,Uetikon,,,311.0,StGB,Einschleichdiebstahl,5,5,0,5654.0,0.9
2009,159,Uetikon,,,311.0,StGB,Einbrüche insgesamt,29,22,7,5654.0,5.1
2009,248,Uitikon,,,311.0,StGB,Einbruchdiebstahl,42,30,12,3837.0,10.9
2009,248,Uitikon,,,311.0,StGB,Einschleichdiebstahl,11,11,0,3837.0,2.9
2009,248,Uitikon,,,311.0,StGB,Einbrüche insgesamt,53,41,12,3837.0,13.8
2009,249,Unterengstringen,,,311.0,StGB,Einbruchdiebstahl,45,30,15,3070.0,14.7
2009,249,Unterengstringen,,,311.0,StGB,Einschleichdiebstahl,11,11,0,3070.0,3.6
2009,249,Unterengstringen,,,311.0,StGB,Einbrüche insgesamt,56,41,15,3070.0,18.2
2009,250,Urdorf,,,311.0,StGB,Einbruchdiebstahl,98,54,44,9215.0,10.6
2009,250,Urdorf,,,311.0,StGB,Einschleichdiebstahl,16,16,0,9215.0,1.7
2009,250,Urdorf,,,311.0,StGB,Einbrüche insgesamt,114,70,44,9215.0,12.4
2009,198,Uster,,,311.0,StGB,Einbruchdiebstahl,194,134,60,31406.0,6.2
2009,198,Uster,,,311.0,StGB,Einschleichdiebstahl,45,45,0,31406.0,1.4
2009,198,Uster,,,311.0,StGB,Einbrüche insgesamt,239,179,60,31406.0,7.6
2009,43,Volken,,,311.0,StGB,Einbruchdiebstahl,0,0,0,296.0,0.0
2009,43,Volken,,,311.0,StGB,Einschleichdiebstahl,0,0,0,296.0,0.0
2009,43,Volken,,,311.0,StGB,Einbrüche insgesamt,0,0,0,296.0,0.0
2009,199,Volketswil,,,311.0,StGB,Einbruchdiebstahl,102,62,40,16348.0,6.2
2009,199,Volketswil,,,311.0,StGB,Einschleichdiebstahl,49,49,0,16348.0,3.0
2009,199,Volketswil,,,311.0,StGB,Einbrüche insgesamt,151,111,40,16348.0,9.2
2009,120,Wald,,,311.0,StGB,Einbruchdiebstahl,26,16,10,8956.0,2.9
2009,120,Wald,,,311.0,StGB,Einschleichdiebstahl,3,3,0,8956.0,0.3
2009,120,Wald,,,311.0,StGB,Einbrüche insgesamt,29,19,10,8956.0,3.2
2009,69,Wallisellen,,,311.0,StGB,Einbruchdiebstahl,132,89,43,12817.0,10.3
2009,69,Wallisellen,,,311.0,StGB,Einschleichdiebstahl,25,23,2,12817.0,2.0
2009,69,Wallisellen,,,311.0,StGB,Einbrüche insgesamt,157,112,45,12817.0,12.2
2009,200,Wangen-Brüttisellen,,,311.0,StGB,Einbruchdiebstahl,43,25,18,7259.0,5.9
2009,200,Wangen-Brüttisellen,,,311.0,StGB,Einschleichdiebstahl,21,20,1,7259.0,2.9
2009,200,Wangen-Brüttisellen,,,311.0,StGB,Einbrüche insgesamt,64,45,19,7259.0,8.8
2009,70,Wasterkingen,,,311.0,StGB,Einbruchdiebstahl,0,0,0,557.0,0.0
2009,70,Wasterkingen,,,311.0,StGB,Einschleichdiebstahl,0,0,0,557.0,0.0
2009,70,Wasterkingen,,,311.0,StGB,Einbrüche insgesamt,0,0,0,557.0,0.0
2009,102,Weiach,,,311.0,StGB,Einbruchdiebstahl,2,2,0,982.0,2.0
2009,102,Weiach,,,311.0,StGB,Einschleichdiebstahl,0,0,0,982.0,0.0
2009,102,Weiach,,,311.0,StGB,Einbrüche insgesamt,2,2,0,982.0,2.0
2009,251,Weiningen,,,311.0,StGB,Einbruchdiebstahl,34,22,12,4153.0,8.2
2009,251,Weiningen,,,311.0,StGB,Einschleichdiebstahl,18,18,0,4153.0,4.3
2009,251,Weiningen,,,311.0,StGB,Einbrüche insgesamt,52,40,12,4153.0,12.5
2009,180,Weisslingen,,,311.0,StGB,Einbruchdiebstahl,11,5,6,3117.0,3.5
2009,180,Weisslingen,,,311.0,StGB,Einschleichdiebstahl,1,1,0,3117.0,0.3
2009,180,Weisslingen,,,311.0,StGB,Einbrüche insgesamt,12,6,6,3117.0,3.8
2009,14,Wettswil,,,311.0,StGB,Einbruchdiebstahl,24,17,7,4323.0,5.6
2009,14,Wettswil,,,311.0,StGB,Einschleichdiebstahl,3,3,0,4323.0,0.7
2009,14,Wettswil,,,311.0,StGB,Einbrüche insgesamt,27,20,7,4323.0,6.2
2009,121,Wetzikon,,,311.0,StGB,Einbruchdiebstahl,140,83,57,21276.0,6.6
2009,121,Wetzikon,,,311.0,StGB,Einschleichdiebstahl,37,34,3,21276.0,1.7
2009,121,Wetzikon,,,311.0,StGB,Einbrüche insgesamt,177,117,60,21276.0,8.3
2009,298,Wiesendangen,,,311.0,StGB,Einbruchdiebstahl,25,19,6,5540.0,4.5
2009,298,Wiesendangen,,,311.0,StGB,Einschleichdiebstahl,6,6,0,5540.0,1.1
2009,298,Wiesendangen,,,311.0,StGB,Einbrüche insgesamt,31,25,6,5540.0,5.6
2009,71,Wil,,,311.0,StGB,Einbruchdiebstahl,0,0,0,1275.0,0.0
2009,71,Wil,,,311.0,StGB,Einschleichdiebstahl,1,1,0,1275.0,0.8
2009,71,Wil,,,311.0,StGB,Einbrüche insgesamt,1,1,0,1275.0,0.8
2009,181,Wila,,,311.0,StGB,Einbruchdiebstahl,7,4,3,1899.0,3.7
2009,181,Wila,,,311.0,StGB,Einschleichdiebstahl,1,1,0,1899.0,0.5
2009,181,Wila,,,311.0,StGB,Einbrüche insgesamt,8,5,3,1899.0,4.2
2009,182,Wildberg,,,311.0,StGB,Einbruchdiebstahl,5,4,1,939.0,5.3
2009,182,Wildberg,,,311.0,StGB,Einschleichdiebstahl,2,2,0,939.0,2.1
2009,182,Wildberg,,,311.0,StGB,Einbrüche insgesamt,7,6,1,939.0,7.5
2009,72,Winkel,,,311.0,StGB,Einbruchdiebstahl,29,23,6,3880.0,7.5
2009,72,Winkel,,,311.0,StGB,Einschleichdiebstahl,6,6,0,3880.0,1.5
2009,72,Winkel,,,311.0,StGB,Einbrüche insgesamt,35,29,6,3880.0,9.0
2009,230,Winterthur,,,311.0,StGB,Einbruchdiebstahl,680,447,233,98238.0,6.9
2009,230,Winterthur,,,311.0,StGB,Einschleichdiebstahl,179,169,10,98238.0,1.8
2009,230,Winterthur,,,311.0,StGB,Einbrüche insgesamt,859,616,243,98238.0,8.7
2009,293,Wädenswil,,,311.0,StGB,Einbruchdiebstahl,88,56,32,22754.0,3.9
2009,293,Wädenswil,,,311.0,StGB,Einschleichdiebstahl,18,17,1,22754.0,0.8
2009,293,Wädenswil,,,311.0,StGB,Einbrüche insgesamt,106,73,33,22754.0,4.7
2009,231,Zell,,,311.0,StGB,Einbruchdiebstahl,19,11,8,5167.0,3.7
2009,231,Zell,,,311.0,StGB,Einschleichdiebstahl,6,6,0,5167.0,1.2
2009,231,Zell,,,311.0,StGB,Einbrüche insgesamt,25,17,8,5167.0,4.8
2009,161,Zollikon,,,311.0,StGB,Einbruchdiebstahl,142,92,50,12154.0,11.7
2009,161,Zollikon,,,311.0,StGB,Einschleichdiebstahl,12,11,1,12154.0,1.0
2009,161,Zollikon,,,311.0,StGB,Einbrüche insgesamt,154,103,51,12154.0,12.7
2009,160,Zumikon,,,311.0,StGB,Einbruchdiebstahl,30,21,9,4990.0,6.0
2009,160,Zumikon,,,311.0,StGB,Einschleichdiebstahl,8,8,0,4990.0,1.6
2009,160,Zumikon,,,311.0,StGB,Einbrüche insgesamt,38,29,9,4990.0,7.6
2009,261,Zürich,2610001.0,Kreis 1,311.0,StGB,Einbruchdiebstahl,297,190,107,5536.0,53.6
2009,261,Zürich,2610001.0,Kreis 1,311.0,StGB,Einschleichdiebstahl,83,77,6,5536.0,15.0
2009,261,Zürich,2610001.0,Kreis 1,311.0,StGB,Einbrüche insgesamt,380,267,113,5536.0,68.6
2009,261,Zürich,2610002.0,Kreis 2,311.0,StGB,Einbruchdiebstahl,435,286,149,29531.0,14.7
2009,261,Zürich,2610002.0,Kreis 2,311.0,StGB,Einschleichdiebstahl,50,48,2,29531.0,1.7
2009,261,Zürich,2610002.0,Kreis 2,311.0,StGB,Einbrüche insgesamt,485,334,151,29531.0,16.4
2009,261,Zürich,2610003.0,Kreis 3,311.0,StGB,Einbruchdiebstahl,646,429,217,46595.0,13.9
2009,261,Zürich,2610003.0,Kreis 3,311.0,StGB,Einschleichdiebstahl,89,87,2,46595.0,1.9
2009,261,Zürich,2610003.0,Kreis 3,311.0,StGB,Einbrüche insgesamt,735,516,219,46595.0,15.8
2009,261,Zürich,2610004.0,Kreis 4,311.0,StGB,Einbruchdiebstahl,554,370,184,27354.0,20.3
2009,261,Zürich,2610004.0,Kreis 4,311.0,StGB,Einschleichdiebstahl,93,90,3,27354.0,3.4
2009,261,Zürich,2610004.0,Kreis 4,311.0,StGB,Einbrüche insgesamt,647,460,187,27354.0,23.7
2009,261,Zürich,2610005.0,Kreis 5,311.0,StGB,Einbruchdiebstahl,355,247,108,12722.0,27.9
2009,261,Zürich,2610005.0,Kreis 5,311.0,StGB,Einschleichdiebstahl,52,52,0,12722.0,4.1
2009,261,Zürich,2610005.0,Kreis 5,311.0,StGB,Einbrüche insgesamt,407,299,108,12722.0,32.0
2009,261,Zürich,2610006.0,Kreis 6,311.0,StGB,Einbruchdiebstahl,445,294,151,30757.0,14.5
2009,261,Zürich,2610006.0,Kreis 6,311.0,StGB,Einschleichdiebstahl,68,66,2,30757.0,2.2
2009,261,Zürich,2610006.0,Kreis 6,311.0,StGB,Einbrüche insgesamt,513,360,153,30757.0,16.7
2009,261,Zürich,2610007.0,Kreis 7,311.0,StGB,Einbruchdiebstahl,446,289,157,35240.0,12.7
2009,261,Zürich,2610007.0,Kreis 7,311.0,StGB,Einschleichdiebstahl,75,71,4,35240.0,2.1
2009,261,Zürich,2610007.0,Kreis 7,311.0,StGB,Einbrüche insgesamt,521,360,161,35240.0,14.8
2009,261,Zürich,2610008.0,Kreis 8,311.0,StGB,Einbruchdiebstahl,356,210,146,15315.0,23.2
2009,261,Zürich,2610008.0,Kreis 8,311.0,StGB,Einschleichdiebstahl,55,52,3,15315.0,3.6
2009,261,Zürich,2610008.0,Kreis 8,311.0,StGB,Einbrüche insgesamt,411,262,149,15315.0,26.8
2009,261,Zürich,2610009.0,Kreis 9,311.0,StGB,Einbruchdiebstahl,640,384,256,47295.0,13.5
2009,261,Zürich,2610009.0,Kreis 9,311.0,StGB,Einschleichdiebstahl,62,61,1,47295.0,1.3
2009,261,Zürich,2610009.0,Kreis 9,311.0,StGB,Einbrüche insgesamt,702,445,257,47295.0,14.8
2009,261,Zürich,2610010.0,Kreis 10,311.0,StGB,Einbruchdiebstahl,506,324,182,36686.0,13.8
2009,261,Zürich,2610010.0,Kreis 10,311.0,StGB,Einschleichdiebstahl,78,74,4,36686.0,2.1
2009,261,Zürich,2610010.0,Kreis 10,311.0,StGB,Einbrüche insgesamt,584,398,186,36686.0,15.9
2009,261,Zürich,2610011.0,Kreis 11,311.0,StGB,Einbruchdiebstahl,896,564,332,64283.0,13.9
2009,261,Zürich,2610011.0,Kreis 11,311.0,StGB,Einschleichdiebstahl,164,160,4,64283.0,2.6
2009,261,Zürich,2610011.0,Kreis 11,311.0,StGB,Einbrüche insgesamt,1060,724,336,64283.0,16.5
2009,261,Zürich,2610012.0,Kreis 12,311.0,StGB,Einbruchdiebstahl,235,174,61,29185.0,8.1
2009,261,Zürich,2610012.0,Kreis 12,311.0,StGB,Einschleichdiebstahl,48,44,4,29185.0,1.6
2009,261,Zürich,2610012.0,Kreis 12,311.0,StGB,Einbrüche insgesamt,283,218,65,29185.0,9.7
2009,261,Zürich,,unbekannt,311.0,StGB,Einbruchdiebstahl,64,48,16,,
2009,261,Zürich,,unbekannt,311.0,StGB,Einschleichdiebstahl,28,28,0,,
2009,261,Zürich,,unbekannt,311.0,StGB,Einbrüche insgesamt,92,76,16,,
2009,7601,unbekannt ZH,,,311.0,StGB,Einbruchdiebstahl,1,0,1,,
2009,7601,unbekannt ZH,,,311.0,StGB,Einschleichdiebstahl,0,0,0,,
2009,7601,unbekannt ZH,,,311.0,StGB,Einbrüche insgesamt,1,0,1,,
2010,131,Adliswil,,,311.0,StGB,Einbruchdiebstahl,135,82,53,16161.0,8.4
2010,131,Adliswil,,,311.0,StGB,Einschleichdiebstahl,29,28,1,16161.0,1.8
2010,131,Adliswil,,,311.0,StGB,Einbrüche insgesamt,164,110,54,16161.0,10.1
2010,241,Aesch,,,311.0,StGB,Einbruchdiebstahl,1,1,0,1001.0,1.0
2010,241,Aesch,,,311.0,StGB,Einschleichdiebstahl,0,0,0,1001.0,0.0
2010,241,Aesch,,,311.0,StGB,Einbrüche insgesamt,1,1,0,1001.0,1.0
2010,1,Aeugst,,,311.0,StGB,Einbruchdiebstahl,6,5,1,1740.0,3.4
2010,1,Aeugst,,,311.0,StGB,Einschleichdiebstahl,3,3,0,1740.0,1.7
2010,1,Aeugst,,,311.0,StGB,Einbrüche insgesamt,9,8,1,1740.0,5.2
2010,2,Affoltern,,,311.0,StGB,Einbruchdiebstahl,100,62,38,10735.0,9.3
2010,2,Affoltern,,,311.0,StGB,Einschleichdiebstahl,26,26,0,10735.0,2.4
2010,2,Affoltern,,,311.0,StGB,Einbrüche insgesamt,126,88,38,10735.0,11.7
2010,211,Altikon,,,311.0,StGB,Einbruchdiebstahl,2,2,0,622.0,3.2
2010,211,Altikon,,,311.0,StGB,Einschleichdiebstahl,3,3,0,622.0,4.8
2010,211,Altikon,,,311.0,StGB,Einbrüche insgesamt,5,5,0,622.0,8.0
2010,291,Andelfingen,,,311.0,StGB,Einbruchdiebstahl,14,11,3,2827.0,5.0
2010,291,Andelfingen,,,311.0,StGB,Einschleichdiebstahl,2,2,0,2827.0,0.7
2010,291,Andelfingen,,,311.0,StGB,Einbrüche insgesamt,16,13,3,2827.0,5.7
2010,51,Bachenbülach,,,311.0,StGB,Einbruchdiebstahl,25,20,5,3792.0,6.6
2010,51,Bachenbülach,,,311.0,StGB,Einschleichdiebstahl,14,13,1,3792.0,3.7
2010,51,Bachenbülach,,,311.0,StGB,Einbrüche insgesamt,39,33,6,3792.0,10.3
2010,81,Bachs,,,311.0,StGB,Einbruchdiebstahl,1,1,0,574.0,1.7
2010,81,Bachs,,,311.0,StGB,Einschleichdiebstahl,1,1,0,574.0,1.7
2010,81,Bachs,,,311.0,StGB,Einbrüche insgesamt,2,2,0,574.0,3.5
2010,52,Bassersdorf,,,311.0,StGB,Einbruchdiebstahl,74,45,29,10902.0,6.8
2010,52,Bassersdorf,,,311.0,StGB,Einschleichdiebstahl,58,57,1,10902.0,5.3
2010,52,Bassersdorf,,,311.0,StGB,Einbrüche insgesamt,132,102,30,10902.0,12.1
2010,297,Bauma,,,311.0,StGB,Einbruchdiebstahl,23,12,11,4500.0,5.1
2010,297,Bauma,,,311.0,StGB,Einschleichdiebstahl,11,11,0,4500.0,2.4
2010,297,Bauma,,,311.0,StGB,Einbrüche insgesamt,34,23,11,4500.0,7.6
2010,22,Benken,,,311.0,StGB,Einbruchdiebstahl,0,0,0,774.0,0.0
